Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
144.122.71.200-144.122.171.91-54556-53-17,144.122.71.200,54556,144.122.171.91,53,17,2022-06-13 20:41:34.466373,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.71.18-41494-30006-6,144.122.71.200,41494,144.122.71.18,30006,6,2022-06-13 20:41:32.611565,38873,5,0,1027.0,0.0,1027.0,0.0,205.4,459.28836257845677,0,0,0,0,26419.36562652741,128.62398065495333,9718.25,18190.941983580728,36993.0,207.0,38873.0,9718.25,18190.941983580728,36993.0,207.0,0,0,0,0,0,1,0,0,0,0,0,168,0,128.62398065495333,0.0,0.0,1027.0,205.4,459.28836257845677,210945.8,1,1,0,1,4,0,0,0,0.0,205.4,205.4,0.0,0,0,0,0,0,0,1,205,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,38873,NeedManualLabel
144.122.71.200-144.122.171.91-56392-53-17,144.122.71.200,56392,144.122.171.91,53,17,2022-06-13 20:41:40.359992,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-37490-17,144.122.71.200,53,144.122.171.91,37490,17,2022-06-13 20:41:57.105294,0,1,0,108.0,0.0,108.0,108.0,108.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108.0,108.0,0.0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.71.18-41496-30006-6,144.122.71.200,41496,144.122.71.18,30006,6,2022-06-13 20:41:32.653113,2796,6,0,359.0,0.0,359.0,0.0,59.83333333333333,146.56113627652684,0,0,0,0,128397.71101573677,2145.922746781116,559.2,719.9720133449633,1804.0,11.0,2796.0,559.2,719.9720133449633,1804.0,11.0,0,0,0,0,0,1,0,0,0,0,0,200,0,2145.922746781116,0.0,0.0,359.0,59.83333333333333,146.56113627652684,21480.166666666668,1,1,0,1,5,0,0,0,0.0,59.833333333333336,59.833333333333336,0.0,0,0,0,0,0,0,1,59,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,2796,NeedManualLabel
144.122.71.200-144.122.171.91-42735-53-17,144.122.71.200,42735,144.122.171.91,53,17,2022-06-13 20:41:52.888656,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.71.18-41510-30006-6,144.122.71.200,41510,144.122.71.18,30006,6,2022-06-13 20:41:47.408105,4357,6,0,354.0,0.0,354.0,0.0,59.0,144.5198948242075,0,0,0,0,81248.56552673859,1377.094330961671,871.4,1358.5885322642762,3281.0,69.0,4357.0,871.4,1358.5885322642762,3281.0,69.0,0,0,0,0,0,1,0,0,0,0,0,200,0,1377.094330961671,0.0,0.0,354.0,59.0,144.5198948242075,20886.0,1,1,0,1,5,0,0,0,0.0,59.0,59.0,0.0,0,0,0,0,0,0,1,59,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,4357,NeedManualLabel
144.122.71.200-144.122.171.91-37490-53-17,144.122.71.200,37490,144.122.171.91,53,17,2022-06-13 20:41:57.104410,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-36327-17,144.122.71.200,53,144.122.171.91,36327,17,2022-06-13 20:41:47.278126,0,1,0,84.0,0.0,84.0,84.0,84.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,84.0,0.0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-55638-17,144.122.71.200,53,144.122.171.91,55638,17,2022-06-13 20:41:57.105287,0,1,0,84.0,0.0,84.0,84.0,84.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,84.0,0.0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-42970-53-17,144.122.71.200,42970,144.122.171.91,53,17,2022-06-13 20:41:47.277293,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-42735-17,144.122.71.200,53,144.122.171.91,42735,17,2022-06-13 20:41:52.889558,0,1,0,108.0,0.0,108.0,108.0,108.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108.0,108.0,0.0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-33954-17,144.122.71.200,53,144.122.171.91,33954,17,2022-06-13 20:41:52.889352,0,1,0,84.0,0.0,84.0,84.0,84.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,84.0,0.0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
