Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
144.122.71.200-144.122.171.91-53-47028-17,144.122.71.200,53,144.122.171.91,47028,17,2022-06-13 17:30:20.044855,0,1,0,108.0,0.0,108.0,108.0,108.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108.0,108.0,0.0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-33670-17,144.122.71.200,53,144.122.171.91,33670,17,2022-06-13 17:30:09.665225,0,1,0,84.0,0.0,84.0,84.0,84.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,84.0,0.0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-39759-53-17,144.122.71.200,39759,144.122.171.91,53,17,2022-06-13 17:30:40.412317,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-47821-17,144.122.71.200,53,144.122.171.91,47821,17,2022-06-13 17:30:57.330330,0,1,0,108.0,0.0,108.0,108.0,108.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108.0,108.0,0.0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-172.66.43.44-41888-443-6,144.122.71.200,41888,172.66.43.44,443,6,2022-06-13 17:30:09.664619,63585,13,0,557.0,0.0,289.0,0.0,42.84615384615385,81.48501513964204,0,0,0,0,8759.927655893685,204.45073523629787,5298.75,5073.682258388962,14639.0,11.0,63585.0,5298.75,5073.682258388962,14639.0,11.0,0,0,0,0,0,5,0,0,0,0,0,280,0,204.45073523629787,0.0,0.0,289.0,42.84615384615385,81.48501513964204,6639.807692307692,1,1,0,5,12,0,0,0,0.0,42.84615384615385,42.84615384615385,0.0,557,5,21096,0,0,0,1,42,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,63585,NeedManualLabel
144.122.71.200-172.66.43.44-41898-443-6,144.122.71.200,41898,172.66.43.44,443,6,2022-06-13 17:30:40.412568,340089,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,1637.8065741614696,41.16569486222724,26160.69230769231,69645.95857787276,256134.0,9.0,340089.0,26160.69230769231,69645.95857787276,256134.0,9.0,0,0,0,0,0,5,0,0,0,0,0,300,0,41.16569486222724,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,10337,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,340089,NeedManualLabel
144.122.71.200-144.122.71.18-54772-30004-6,144.122.71.200,54772,144.122.71.18,30004,6,2022-06-13 17:29:57.775130,14951,5,0,314.0,0.0,314.0,0.0,62.8,140.4250689869868,0,0,0,0,21001.93966958732,334.4257909169955,3737.75,6360.997111302599,13266.0,114.0,14951.0,3737.75,6360.997111302599,13266.0,114.0,0,0,0,0,0,1,0,0,0,0,0,168,0,334.4257909169955,0.0,0.0,314.0,62.8,140.4250689869868,19719.2,1,1,0,1,4,0,0,0,0.0,62.8,62.8,0.0,0,0,0,0,0,0,1,62,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,14951,NeedManualLabel
144.122.71.200-144.122.171.91-47071-53-17,144.122.71.200,47071,144.122.171.91,53,17,2022-06-13 17:30:09.664474,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-43789-53-17,144.122.71.200,43789,144.122.171.91,53,17,2022-06-13 17:30:20.043781,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.171.91-53-42984-17,144.122.71.200,53,144.122.171.91,42984,17,2022-06-13 17:30:57.330313,0,1,0,84.0,0.0,84.0,84.0,84.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,84.0,0.0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
